branch_id,from_bus_id,to_bus_id,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,Pf,Qf,Pt,Qt,mu_Sf,mu_St,mu_angmin,mu_angmax,branch_device_type,interconnect
3680,3034,4094,0.003417,0.0149,0.00276,147.14,0,0,0.0,0.0,1,0,0,-6.7,0.45,6.7,-0.74,0,0,0,0,Line,Eastern
3681,3977,3035,0.00324,0.015444,0.00368,168.57,0,0,0.0,0.0,1,0,0,16.61,2.5,-16.6,-2.86,0,0,0,0,Line,Eastern
3682,3035,4094,0.006187,0.029634,0.0079,151.92,0,0,0.0,0.0,1,0,0,7.84,-1.23,-7.84,0.39,0,0,0,0,Line,Eastern
3683,3036,3037,0.000254,0.001115,0.0,0.0,0,0,0.0,0.0,1,0,0,-13.39,-1.3,13.39,1.3,0,0,0,0,Line,Eastern
3684,4173,3037,0.005339,0.023314,0.00512,155.56,0,0,0.0,0.0,1,0,0,9.6,5.01,-9.59,-5.54,0,0,0,0,Line,Eastern
3685,3038,3977,0.001375,0.007608,0.00503,191.46,0,0,0.0,0.0,1,0,0,-40.96,-0.87,40.98,0.44,0,0,0,0,Line,Eastern
3686,3038,4143,0.011564,0.047423,0.00584,162.59,0,0,0.0,0.0,1,0,0,14.99,-1.74,-14.96,1.21,0,0,0,0,Line,Eastern
3687,3039,3040,0.000248,0.001019,0.0,0.0,0,0,0.0,0.0,1,0,0,5.72,2.14,-5.72,-2.14,0,0,0,0,Line,Eastern
3688,3039,3042,0.010875,0.043268,0.01023,170.97,0,0,0.0,0.0,1,0,0,18.99,-7.01,-18.95,6.06,0,0,0,0,Line,Eastern
3689,3039,3043,0.002808,0.009871,0.01204,177.04,0,0,0.0,0.0,1,0,0,-24.72,4.86,24.73,-6.11,0,0,0,0,Line,Eastern
3690,3939,3042,0.003836,0.016963,0.01566,162.95,0,0,0.0,0.0,1,0,0,-12.85,5.87,12.86,-7.54,0,0,0,0,Line,Eastern
3691,3044,3045,0.000224,0.00101,0.0,0.0,0,0,0.0,0.0,1,0,0,11.8,4.65,-11.8,-4.65,0,0,0,0,Line,Eastern
3692,3050,3044,0.006694,0.029566,0.00735,134.69,0,0,0.0,0.0,1,0,0,2.58,-6.77,-2.58,5.98,0,0,0,0,Line,Eastern
3693,3044,4292,0.00385,0.02165,0.01935,160.06,0,0,0.0,0.0,1,0,0,-9.22,-10.63,9.23,8.54,0,0,0,0,Line,Eastern
3694,3046,4386,0.004284,0.021113,0.00353,173.01,0,0,0.0,0.0,1,0,0,19.42,-4.55,-19.4,4.24,0,0,0,0,Line,Eastern
3695,3048,3047,0.001487,0.0531,0.0,189.83,0,0,1.00625,0.0,1,0,0,-47.45,-11.07,47.49,12.24,0,0,0,0,Transformer,Eastern
3696,3047,3049,0.000252,0.001072,0.0,0.0,0,0,0.0,0.0,1,0,0,13.14,4.42,-13.14,-4.42,0,0,0,0,Line,Eastern
3697,4167,3047,0.001485,0.014051,0.04486,535.0,0,0,0.0,0.0,1,0,0,53.81,-4.82,-53.77,0.31,0,0,0,0,Line,Eastern
3698,4298,3047,0.001471,0.011368,0.07485,605.78,0,0,0.0,0.0,1,0,0,131.07,21.48,-130.83,-27.83,0,0,0,0,Line,Eastern
3699,3157,3048,0.006409,0.032027,0.00778,180.81,0,0,0.0,0.0,1,0,0,-28.14,-3.9,28.19,3.3,0,0,0,0,Line,Eastern
3700,4143,3048,0.001476,0.006967,0.00155,172.99,0,0,0.0,0.0,1,0,0,-19.26,-7.91,19.27,7.77,0,0,0,0,Line,Eastern
3701,3050,3051,0.000242,0.001161,0.0,0.0,0,0,0.0,0.0,1,0,0,5.64,3.12,-5.64,-3.12,0,0,0,0,Line,Eastern
3702,3050,3977,0.008799,0.053459,0.0082,154.91,0,0,0.0,0.0,1,0,0,-8.22,3.66,8.22,-4.51,0,0,0,0,Line,Eastern
3704,3052,3056,0.000203,0.001058,0.0,0.0,0,0,0.0,0.0,1,0,0,-9.94,-3.92,9.94,3.92,0,0,0,0,Line,Eastern
3705,3052,3057,0.000205,0.001001,0.0,0.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,Line,Eastern
3708,3084,3056,0.003516,0.013197,0.00234,141.45,0,0,0.0,0.0,1,0,0,-9.66,1.86,9.66,-2.1,0,0,0,0,Line,Eastern
3709,3056,4932,0.003592,0.015176,0.01647,168.67,0,0,0.0,0.0,1,0,0,17.69,-5.09,-17.67,3.38,0,0,0,0,Line,Eastern
3710,3056,5023,0.003946,0.013067,0.00553,194.54,0,0,0.0,0.0,1,0,0,-49.0,5.1,49.08,-5.39,0,0,0,0,Line,Eastern
3711,5039,3056,0.002699,0.011786,0.00323,145.74,0,0,0.0,0.0,1,0,0,-11.7,1.5,11.7,-1.83,0,0,0,0,Line,Eastern
3712,3058,3059,0.000263,0.001118,0.0,0.0,0,0,0.0,0.0,1,0,0,8.3,2.9,-8.3,-2.9,0,0,0,0,Line,Eastern
3713,3981,3058,0.002061,0.008198,0.00475,170.17,0,0,0.0,0.0,1,0,0,17.9,4.26,-17.89,-4.75,0,0,0,0,Line,Eastern
3714,3058,4361,0.001564,0.007572,0.00541,159.72,0,0,0.0,0.0,1,0,0,9.59,1.85,-9.59,-2.43,0,0,0,0,Line,Eastern
3715,3060,3061,0.000272,0.001143,0.0,0.0,0,0,0.0,0.0,1,0,0,9.16,1.93,-9.16,-1.93,0,0,0,0,Line,Eastern
3716,5313,3060,0.007597,0.033467,0.00472,142.0,0,0,0.0,0.0,1,0,0,-8.07,5.42,8.07,-5.9,0,0,0,0,Line,Eastern
3717,5373,3060,0.006083,0.027551,0.0096,157.86,0,0,0.0,0.0,1,0,0,17.25,-4.92,-17.23,3.97,0,0,0,0,Line,Eastern
3718,3062,3063,0.000219,0.001003,0.0,0.0,0,0,0.0,0.0,1,0,0,-7.19,-0.72,7.19,0.72,0,0,0,0,Line,Eastern
3719,3142,3063,0.007132,0.035185,0.01704,170.53,0,0,0.0,0.0,1,0,0,-24.3,3.58,24.34,-5.22,0,0,0,0,Line,Eastern
3720,4035,3063,0.013022,0.045828,0.02029,177.66,0,0,0.0,0.0,1,0,0,31.66,-6.25,-31.54,4.5,0,0,0,0,Line,Eastern
3721,3064,3065,0.000296,0.001166,0.0,0.0,0,0,0.0,0.0,1,0,0,11.48,3.73,-11.48,-3.73,0,0,0,0,Line,Eastern
3722,3073,3064,0.003045,0.010029,0.00214,183.27,0,0,0.0,0.0,1,0,0,35.22,4.71,-35.18,-4.82,0,0,0,0,Line,Eastern
3723,3064,3136,0.002577,0.013111,0.0011,182.22,0,0,0.0,0.0,1,0,0,31.65,1.04,-31.62,-1.04,0,0,0,0,Line,Eastern
3724,3064,4100,0.001122,0.005413,0.00664,159.78,0,0,0.0,0.0,1,0,0,-7.94,0.04,7.94,-0.76,0,0,0,0,Line,Eastern
3725,3112,3066,0.002545,0.010961,0.00401,157.35,0,0,0.0,0.0,1,0,0,-10.53,5.63,10.53,-6.04,0,0,0,0,Line,Eastern
3726,3066,3181,0.004791,0.031203,0.00454,182.47,0,0,0.0,0.0,1,0,0,-31.3,-4.28,31.34,4.09,0,0,0,0,Line,Eastern
3727,3067,3068,0.000246,0.001017,0.0,0.0,0,0,0.0,0.0,1,0,0,-13.1,-4.88,13.1,4.89,0,0,0,0,Line,Eastern
3728,3068,3075,0.002241,0.011992,0.00201,171.77,0,0,0.0,0.0,1,0,0,-21.64,0.96,21.65,-1.12,0,0,0,0,Line,Eastern
3729,3068,3993,0.007343,0.03965,0.00659,150.73,0,0,0.0,0.0,1,0,0,8.55,-5.85,-8.54,5.18,0,0,0,0,Line,Eastern
3731,3069,3073,0.000249,0.001197,0.0,0.0,0,0,0.0,0.0,1,0,0,-19.14,-2.41,19.14,2.41,0,0,0,0,Line,Eastern
3732,3069,3074,0.000244,0.001131,0.0,0.0,0,0,0.0,0.0,1,0,0,19.14,2.41,-19.14,-2.4,0,0,0,0,Line,Eastern
3735,4153,3073,0.004606,0.021139,0.01069,200.04,0,0,0.0,0.0,1,0,0,54.49,6.53,-54.36,-7.11,0,0,0,0,Line,Eastern
3736,3077,3075,0.007066,0.023467,0.00536,213.14,0,0,0.0,0.0,1,0,0,69.47,6.94,-69.15,-6.46,0,0,0,0,Line,Eastern
3737,3075,3111,0.002891,0.013456,0.00314,182.44,0,0,0.0,0.0,1,0,0,28.7,3.78,-28.68,-4.01,0,0,0,0,Line,Eastern
3738,3077,3076,0.000292,0.014778,0.0,324.24,0,0,1.00625,0.0,1,0,0,-131.23,-26.62,131.28,29.1,0,0,0,0,Transformer,Eastern
3739,3076,3078,0.000277,0.001046,0.0,0.0,0,0,0.0,0.0,1,0,0,43.49,6.65,-43.48,-6.63,0,0,0,0,Line,Eastern
3740,3076,4004,0.00177,0.01346,0.03872,567.77,0,0,0.0,0.0,1,0,0,-65.33,-25.23,65.4,21.65,0,0,0,0,Line,Eastern
3741,3076,4159,0.001133,0.010533,0.02226,490.39,0,0,0.0,0.0,1,0,0,-40.48,-2.09,40.49,-0.15,0,0,0,0,Line,Eastern
3742,3077,3180,0.003763,0.021566,0.00569,181.45,0,0,0.0,0.0,1,0,0,26.77,12.59,-26.74,-13.02,0,0,0,0,Line,Eastern
3743,3077,3181,0.007785,0.029672,0.00352,185.52,0,0,0.0,0.0,1,0,0,34.99,7.08,-34.9,-7.11,0,0,0,0,Line,Eastern
3744,3079,3080,0.000231,0.001087,0.0,0.0,0,0,0.0,0.0,1,0,0,-7.78,-1.18,7.78,1.18,0,0,0,0,Line,Eastern
3745,4928,3080,0.001836,0.008368,0.01034,201.34,0,0,0.0,0.0,1,0,0,-52.25,1.24,52.3,-2.13,0,0,0,0,Line,Eastern
3746,5309,3080,0.001884,0.008616,0.00133,201.36,0,0,0.0,0.0,1,0,0,60.14,-0.8,-60.08,0.95,0,0,0,0,Line,Eastern
3747,3122,3081,0.002972,0.015312,0.00765,176.36,0,0,0.0,0.0,1,0,0,25.25,-2.3,-25.24,1.56,0,0,0,0,Line,Eastern
3748,3081,5298,0.008491,0.047284,0.03312,156.96,0,0,0.0,0.0,1,0,0,11.22,0.38,-11.21,-3.91,0,0,0,0,Line,Eastern
3749,5310,3081,0.003106,0.013779,0.00153,126.49,0,0,0.0,0.0,1,0,0,0.41,2.65,-0.41,-2.81,0,0,0,0,Line,Eastern
3750,3082,3083,0.000262,0.00119,0.0,0.0,0,0,0.0,0.0,1,0,0,7.7,3.71,-7.7,-3.7,0,0,0,0,Line,Eastern
3751,3108,3082,0.005268,0.025666,0.00366,164.7,0,0,0.0,0.0,1,0,0,-14.49,-1.52,14.5,1.18,0,0,0,0,Line,Eastern
3752,3082,4934,0.003305,0.020829,0.02722,173.41,0,0,0.0,0.0,1,0,0,-22.21,-4.88,22.22,2.05,0,0,0,0,Line,Eastern
3753,3084,5039,0.001981,0.00835,0.0016,123.68,0,0,0.0,0.0,1,0,0,1.01,0.16,-1.01,-0.33,0,0,0,0,Line,Eastern
3754,3084,5598,0.003006,0.014826,0.00475,103.32,0,0,0.0,0.0,1,0,0,0.95,-3.13,-0.95,2.63,0,0,0,0,Line,Eastern
3755,3085,3086,0.000273,0.001135,0.0,0.0,0,0,0.0,0.0,1,0,0,-17.09,-5.39,17.09,5.39,0,0,0,0,Line,Eastern
3756,3086,3106,0.008264,0.034678,0.00726,172.05,0,0,0.0,0.0,1,0,0,21.06,0.02,-21.03,-0.66,0,0,0,0,Line,Eastern
3757,3086,3144,0.001957,0.011074,0.00146,169.67,0,0,0.0,0.0,1,0,0,-18.12,-5.33,18.12,5.21,0,0,0,0,Line,Eastern
3758,3087,3141,0.018209,0.113346,0.02665,137.83,0,0,0.0,0.0,1,0,0,-11.06,-0.1,11.08,-2.65,0,0,0,0,Line,Eastern
3759,3087,5040,0.00546,0.024072,0.01628,124.65,0,0,0.0,0.0,1,0,0,2.94,-1.76,-2.94,0.01,0,0,0,0,Line,Eastern
3760,5071,3087,0.00186,0.006821,0.0012,167.57,0,0,0.0,0.0,1,0,0,36.79,-8.88,-36.77,8.84,0,0,0,0,Line,Eastern
3761,3087,5073,0.004882,0.02125,0.00351,175.32,0,0,0.0,0.0,1,0,0,43.04,-7.47,-42.95,7.46,0,0,0,0,Line,Eastern
3762,3126,3088,0.002426,0.009745,0.00218,200.59,0,0,0.0,0.0,1,0,0,52.12,12.19,-52.06,-12.17,0,0,0,0,Line,Eastern
3763,3088,4944,0.007022,0.032233,0.02209,182.97,0,0,0.0,0.0,1,0,0,32.32,7.5,-32.25,-9.55,0,0,0,0,Line,Eastern
3764,3089,3126,0.003684,0.016643,0.00116,181.85,0,0,0.0,0.0,1,0,0,-27.72,-16.6,27.76,16.63,0,0,0,0,Line,Eastern
3765,3136,3089,0.002354,0.007258,0.00215,164.97,0,0,0.0,0.0,1,0,0,-14.64,-15.46,14.65,15.25,0,0,0,0,Line,Eastern
3766,4150,3089,0.00305,0.011,0.00498,145.55,0,0,0.0,0.0,1,0,0,6.68,1.59,-6.67,-2.13,0,0,0,0,Line,Eastern
3767,3090,3091,0.000289,0.001135,0.0,0.0,0,0,0.0,0.0,1,0,0,19.74,3.51,-19.74,-3.5,0,0,0,0,Line,Eastern
3768,3090,3171,0.00371,0.021601,0.00545,181.09,0,0,0.0,0.0,1,0,0,-29.12,-5.1,29.15,4.69,0,0,0,0,Line,Eastern
3769,3090,3181,0.003042,0.014802,0.00638,163.86,0,0,0.0,0.0,1,0,0,14.97,1.64,-14.97,-2.29,0,0,0,0,Line,Eastern
3770,3968,3090,0.002337,0.008993,0.00086,146.57,0,0,0.0,0.0,1,0,0,5.59,-0.04,-5.59,-0.04,0,0,0,0,Line,Eastern
3771,3126,3092,0.005665,0.021362,0.00282,173.34,0,0,0.0,0.0,1,0,0,19.68,10.28,-19.66,-10.49,0,0,0,0,Line,Eastern
3772,3092,4150,0.001507,0.006742,0.00245,139.66,0,0,0.0,0.0,1,0,0,-3.91,1.44,3.91,-1.7,0,0,0,0,Line,Eastern
3773,3093,3168,0.003832,0.021054,0.01858,183.56,0,0,0.0,0.0,1,0,0,-36.21,2.6,36.25,-4.36,0,0,0,0,Line,Eastern
3774,4035,3093,0.009637,0.042273,0.0084,180.34,0,0,0.0,0.0,1,0,0,-31.63,4.13,31.72,-4.64,0,0,0,0,Line,Eastern
3775,3094,3095,0.000252,0.001031,0.0,0.0,0,0,0.0,0.0,1,0,0,24.01,9.79,-24.01,-9.78,0,0,0,0,Line,Eastern
3776,3094,3113,0.005639,0.025192,0.01083,184.09,0,0,0.0,0.0,1,0,0,-33.88,-6.51,33.94,5.63,0,0,0,0,Line,Eastern
3777,5023,3094,0.002638,0.011271,0.00202,156.49,0,0,0.0,0.0,1,0,0,-9.86,3.07,9.86,-3.27,0,0,0,0,Line,Eastern
3778,3096,3129,0.001799,0.008966,0.00244,173.74,0,0,0.0,0.0,1,0,0,19.81,0.66,-19.8,-0.89,0,0,0,0,Line,Eastern
3779,3096,4000,0.003893,0.014548,0.00295,184.2,0,0,0.0,0.0,1,0,0,-30.26,-6.91,30.29,6.73,0,0,0,0,Line,Eastern
3780,3098,3097,0.001032,0.056554,0.0,213.94,0,0,1.00625,0.0,1,0,0,-60.64,-13.38,60.68,15.41,0,0,0,0,Transformer,Eastern
3781,3097,3099,0.000225,0.001031,0.0,0.0,0,0,0.0,0.0,1,0,0,15.76,0.93,-15.76,-0.93,0,0,0,0,Line,Eastern
3782,3097,3149,0.001047,0.010138,0.04534,546.97,0,0,0.0,0.0,1,0,0,-72.77,-18.16,72.83,13.72,0,0,0,0,Line,Eastern
3783,3097,3817,0.001153,0.011469,0.06188,508.46,0,0,0.0,0.0,1,0,0,38.76,-12.12,-38.75,5.54,0,0,0,0,Line,Eastern
3784,3097,4004,0.001743,0.016133,0.04974,521.24,0,0,0.0,0.0,1,0,0,-42.42,13.93,42.46,-19.04,0,0,0,0,Line,Eastern
3785,3098,3104,0.007059,0.032402,0.00641,166.13,0,0,0.0,0.0,1,0,0,14.2,8.31,-14.18,-8.92,0,0,0,0,Line,Eastern
3786,3153,3098,0.004262,0.02396,0.00709,167.96,0,0,0.0,0.0,1,0,0,-13.51,-3.42,13.52,2.69,0,0,0,0,Line,Eastern
3787,3098,4069,0.017398,0.069029,0.0128,140.9,0,0,0.0,0.0,1,0,0,1.87,0.2,-1.87,-1.59,0,0,0,0,Line,Eastern
3788,3098,5312,0.004952,0.020171,0.00533,179.59,0,0,0.0,0.0,1,0,0,27.77,1.72,-27.74,-2.16,0,0,0,0,Line,Eastern
3789,3098,5374,0.02396,0.124645,0.01354,139.49,0,0,0.0,0.0,1,0,0,3.28,0.45,-3.28,-1.9,0,0,0,0,Line,Eastern
3790,3100,3101,0.000244,0.001017,0.0,0.0,0,0,0.0,0.0,1,0,0,9.2,2.85,-9.2,-2.85,0,0,0,0,Line,Eastern
3791,4336,3100,0.002986,0.017309,0.0052,157.17,0,0,0.0,0.0,1,0,0,10.16,7.39,-10.16,-7.92,0,0,0,0,Line,Eastern
3792,3100,4369,0.002316,0.010558,0.01051,129.31,0,0,0.0,0.0,1,0,0,0.95,5.07,-0.95,-6.19,0,0,0,0,Line,Eastern
3793,3102,3103,0.000218,0.001162,0.0,0.0,0,0,0.0,0.0,1,0,0,-12.57,-3.89,12.57,3.89,0,0,0,0,Line,Eastern
3794,3103,3152,0.008011,0.037926,0.02286,139.0,0,0,0.0,0.0,1,0,0,6.83,-1.61,-6.83,-0.85,0,0,0,0,Line,Eastern
3795,3103,3153,0.013457,0.076645,0.01118,112.35,0,0,0.0,0.0,1,0,0,1.93,-1.22,-1.93,0.01,0,0,0,0,Line,Eastern
3796,3103,3184,0.021476,0.085924,0.02301,160.64,0,0,0.0,0.0,1,0,0,-19.52,0.93,19.6,-3.12,0,0,0,0,Line,Eastern
3797,3103,4069,0.006952,0.028472,0.00751,122.33,0,0,0.0,0.0,1,0,0,-1.81,-1.99,1.82,1.18,0,0,0,0,Line,Eastern
3798,3104,3105,0.000225,0.001152,0.0,0.0,0,0,0.0,0.0,1,0,0,6.51,1.64,-6.51,-1.64,0,0,0,0,Line,Eastern
3799,3867,3104,0.005728,0.02897,0.0038,155.59,0,0,0.0,0.0,1,0,0,-7.67,-7.66,7.67,7.28,0,0,0,0,Line,Eastern
3800,3142,3106,0.001955,0.007961,0.00418,153.08,0,0,0.0,0.0,1,0,0,-5.94,-3.42,5.94,2.98,0,0,0,0,Line,Eastern
3801,3106,3144,0.006701,0.030744,0.00511,181.93,0,0,0.0,0.0,1,0,0,-30.35,-2.61,30.41,2.33,0,0,0,0,Line,Eastern
3802,3147,3106,0.002623,0.014217,0.00325,181.37,0,0,0.0,0.0,1,0,0,-31.96,3.13,31.99,-3.34,0,0,0,0,Line,Eastern
3803,3107,3108,0.000283,0.001069,0.0,0.0,0,0,0.0,0.0,1,0,0,-6.27,-0.53,6.27,0.53,0,0,0,0,Line,Eastern
3804,3108,4896,0.015864,0.070879,0.01235,173.15,0,0,0.0,0.0,1,0,0,23.41,4.59,-23.32,-5.52,0,0,0,0,Line,Eastern
3805,3108,4944,0.006274,0.02097,0.00427,163.87,0,0,0.0,0.0,1,0,0,-15.18,-3.6,15.2,3.19,0,0,0,0,Line,Eastern
3806,3109,3119,0.004219,0.014871,0.00393,176.69,0,0,0.0,0.0,1,0,0,24.42,-3.97,-24.4,3.63,0,0,0,0,Line,Eastern
3807,3109,4418,0.002856,0.013336,0.00208,186.68,0,0,0.0,0.0,1,0,0,-35.74,0.01,35.77,-0.07,0,0,0,0,Line,Eastern
3808,3110,3111,0.000246,0.001161,0.0,0.0,0,0,0.0,0.0,1,0,0,-21.17,-7.14,21.17,7.15,0,0,0,0,Line,Eastern
3809,3111,4369,0.003754,0.013554,0.0022,156.1,0,0,0.0,0.0,1,0,0,7.51,-3.13,-7.51,2.91,0,0,0,0,Line,Eastern
3810,3112,3134,0.003075,0.011267,0.00687,184.55,0,0,0.0,0.0,1,0,0,33.71,-5.96,-33.68,5.36,0,0,0,0,Line,Eastern
3811,4000,3112,0.002986,0.014412,0.0058,187.16,0,0,0.0,0.0,1,0,0,34.54,2.41,-34.5,-2.87,0,0,0,0,Line,Eastern
3812,3136,3113,0.001659,0.007884,0.00315,180.58,0,0,0.0,0.0,1,0,0,30.57,8.29,-30.56,-8.56,0,0,0,0,Line,Eastern
3813,3113,3981,0.003671,0.016279,0.00222,166.09,0,0,0.0,0.0,1,0,0,-12.66,-0.03,12.67,-0.18,0,0,0,0,Line,Eastern
3814,3114,3115,0.000267,0.001127,0.0,0.0,0,0,0.0,0.0,1,0,0,12.3,8.79,-12.3,-8.78,0,0,0,0,Line,Eastern
3815,3114,4139,0.002275,0.010263,0.00322,132.3,0,0,0.0,0.0,1,0,0,-4.07,12.39,4.07,-12.72,0,0,0,0,Line,Eastern
3816,4418,3114,0.001726,0.007912,0.0011,161.1,0,0,0.0,0.0,1,0,0,8.24,21.1,-8.23,-21.18,0,0,0,0,Line,Eastern
3817,3117,3116,0.001297,0.058753,0.0,231.03,0,0,1.0,0.0,1,0,0,-66.73,-6.71,66.79,9.17,0,0,0,0,Transformer,Eastern
3818,3116,3118,0.000228,0.001022,0.0,0.0,0,0,0.0,0.0,1,0,0,22.5,3.44,-22.5,-3.44,0,0,0,0,Line,Eastern
3819,3116,3922,0.000743,0.007132,0.02608,575.17,0,0,0.0,0.0,1,0,0,-89.29,-12.61,89.34,10.32,0,0,0,0,Line,Eastern
3820,3117,3993,0.003124,0.014872,0.00796,136.01,0,0,0.0,0.0,1,0,0,-1.29,5.01,1.29,-5.86,0,0,0,0,Line,Eastern
3821,3117,5309,0.00179,0.009206,0.00411,207.66,0,0,0.0,0.0,1,0,0,68.02,1.7,-67.94,-1.74,0,0,0,0,Line,Eastern
3822,3132,3119,0.002447,0.012917,0.00282,173.62,0,0,0.0,0.0,1,0,0,23.14,-4.35,-23.12,4.12,0,0,0,0,Line,Eastern
3823,3139,3119,0.001619,0.008241,0.01124,162.3,0,0,0.0,0.0,1,0,0,11.7,11.97,-11.7,-13.15,0,0,0,0,Line,Eastern
3824,3119,5008,0.005603,0.026235,0.0092,187.66,0,0,0.0,0.0,1,0,0,38.08,2.13,-38.0,-2.75,0,0,0,0,Line,Eastern
3825,3120,4379,0.002219,0.008601,0.00772,177.88,0,0,0.0,0.0,1,0,0,-28.08,-19.37,28.1,18.63,0,0,0,0,Line,Eastern
3826,4418,3120,0.001531,0.006992,0.00146,174.3,0,0,0.0,0.0,1,0,0,19.74,-15.85,-19.73,15.73,0,0,0,0,Line,Eastern
3827,3122,3121,0.002013,0.082176,0.0,188.01,0,0,1.00625,0.0,1,0,0,-47.98,1.28,48.02,0.49,0,0,0,0,Transformer,Eastern
3828,3121,3123,0.000298,0.001178,0.0,0.0,0,0,0.0,0.0,1,0,0,-48.02,21.19,48.03,-21.15,0,0,0,0,Line,Eastern
3829,4933,3123,0.000855,0.006075,0.01924,515.23,0,0,0.0,0.0,1,0,0,48.05,-23.06,-48.03,21.15,0,0,0,0,Line,Eastern
3830,3125,3124,0.000114,0.009784,0.0,730.84,0,0,1.0125,0.0,1,0,0,-156.73,-121.7,156.77,125.3,0,0,0,0,Transformer,Eastern
3831,3124,3127,0.000225,0.001035,0.0,0.0,0,0,0.0,0.0,1,0,0,-156.77,74.37,156.83,-74.09,0,0,0,0,Line,Eastern
3832,3126,3125,0.00101,0.037951,0.0,267.94,0,0,1.0125,0.0,1,0,0,-99.56,-39.1,99.67,43.18,0,0,0,0,Transformer,Eastern
3833,3125,3128,0.00027,0.00107,0.0,0.0,0,0,0.0,0.0,1,0,0,57.06,78.52,-57.03,-78.43,0,0,0,0,Line,Eastern
3834,3148,3127,0.000243,0.004306,0.42368,2640.77,0,0,0.0,0.0,1,0,0,282.22,-126.5,-282.02,83.9,0,0,0,0,Line,Eastern
3835,3127,5601,0.000248,0.003993,0.43186,2417.7,0,0,0.0,0.0,1,0,0,125.18,-9.82,-125.15,-36.81,0,0,0,0,Line,Eastern
3836,3128,3143,0.001395,0.012636,0.03115,533.18,0,0,0.0,0.0,1,0,0,77.98,10.68,-77.9,-13.37,0,0,0,0,Line,Eastern
3837,4111,3128,0.000917,0.00901,0.03656,509.36,0,0,0.0,0.0,1,0,0,50.02,-59.51,-49.97,56.01,0,0,0,0,Line,Eastern
3838,3129,3130,0.000287,0.001132,0.0,0.0,0,0,0.0,0.0,1,0,0,30.05,5.24,-30.05,-5.23,0,0,0,0,Line,Eastern
3839,3129,4369,0.002727,0.011292,0.0037,157.77,0,0,0.0,0.0,1,0,0,-10.25,-4.35,10.26,3.97,0,0,0,0,Line,Eastern
3840,3131,3956,0.001835,0.005277,0.00317,162.26,0,0,0.0,0.0,1,0,0,-13.25,6.25,13.26,-6.57,0,0,0,0,Line,Eastern
3841,4139,3131,0.00129,0.004279,0.00067,139.56,0,0,0.0,0.0,1,0,0,1.72,12.72,-1.72,-12.78,0,0,0,0,Line,Eastern
3842,3132,3133,0.000279,0.001004,0.0,0.0,0,0,0.0,0.0,1,0,0,26.78,6.3,-26.78,-6.29,0,0,0,0,Line,Eastern
3843,3132,4418,0.002556,0.011029,0.00735,197.57,0,0,0.0,0.0,1,0,0,-49.92,-1.94,49.98,1.41,0,0,0,0,Line,Eastern
3844,3134,3135,0.000224,0.001065,0.0,0.0,0,0,0.0,0.0,1,0,0,20.42,1.44,-20.42,-1.44,0,0,0,0,Line,Eastern
3845,3134,3956,0.001488,0.007582,0.00225,162.22,0,0,0.0,0.0,1,0,0,13.26,-6.8,-13.26,6.57,0,0,0,0,Line,Eastern
3846,3136,3137,0.000289,0.001091,0.0,0.0,0,0,0.0,0.0,1,0,0,15.69,8.21,-15.69,-8.2,0,0,0,0,Line,Eastern
3847,3138,3139,0.000292,0.001179,0.0,0.0,0,0,0.0,0.0,1,0,0,-15.69,-8.6,15.69,8.6,0,0,0,0,Line,Eastern
3848,3139,3981,0.003026,0.012614,0.00508,189.34,0,0,0.0,0.0,1,0,0,-36.72,-11.38,36.76,11.01,0,0,0,0,Line,Eastern
3849,3139,4361,0.001956,0.009156,0.00191,179.87,0,0,0.0,0.0,1,0,0,-26.56,-10.48,26.57,10.35,0,0,0,0,Line,Eastern
3850,5024,3139,0.001524,0.006482,0.00202,185.84,0,0,0.0,0.0,1,0,0,-35.86,-1.43,35.88,1.29,0,0,0,0,Line,Eastern
3851,3140,5023,0.000369,0.002412,0.0003,142.07,0,0,0.0,0.0,1,0,0,5.17,-9.87,-5.17,9.85,0,0,0,0,Line,Eastern
3852,3140,5024,0.003681,0.016895,0.00476,179.76,0,0,0.0,0.0,1,0,0,-27.52,0.73,27.55,-1.12,0,0,0,0,Line,Eastern
3853,3141,3144,0.002191,0.009457,0.00557,181.09,0,0,0.0,0.0,1,0,0,-31.44,0.63,31.46,-1.14,0,0,0,0,Line,Eastern
3854,3142,5052,0.014243,0.073237,0.04952,129.16,0,0,0.0,0.0,1,0,0,5.62,-10.15,-5.61,4.85,0,0,0,0,Line,Eastern
3855,3144,3143,0.000946,0.039326,0.0,240.45,0,0,1.0,0.0,1,0,0,-79.99,-6.39,80.05,8.73,0,0,0,0,Transformer,Eastern
3856,3143,3145,0.000271,0.001051,0.0,0.0,0,0,0.0,0.0,1,0,0,21.26,7.13,-21.26,-7.13,0,0,0,0,Line,Eastern
3857,3143,4319,0.000592,0.004196,0.05801,501.09,0,0,0.0,0.0,1,0,0,-23.41,-2.5,23.41,-3.8,0,0,0,0,Line,Eastern
3858,3146,3147,0.000259,0.001087,0.0,0.0,0,0,0.0,0.0,1,0,0,-20.88,-3.09,20.88,3.1,0,0,0,0,Line,Eastern
